genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1744				89059	89520	-	462		hypothetical protein		PLF_2251_00002658	PGF_05711374			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1745				89713	90108	-	396		hypothetical protein		PLF_2251_00003051	PGF_00084311			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1746				90197	91216	-	1020		hypothetical protein	FIG00638284	PLF_2251_00001645	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1747				91213	91359	-	147		hypothetical protein		PLF_2251_00001873	PGF_01830409			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1748				91568	92194	+	627		Adenylate kinase (EC 2.7.4.3)	FIG00000089	PLF_2251_00000340	PGF_04244475	GO:0004017|adenylate kinase activity	2.7.4.3|Adenylate kinase	00230|Purine metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1749				92316	93236	+	921		Uncharacterized protein MJ0480	FIG00796522	PLF_2251_00000445	PGF_00065062			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1750				93380	93964	+	585		Cytidylate kinase (EC 2.7.4.25)	FIG00041008	PLF_2251_00000288	PGF_09882756		2.7.4.25|(d)CMP kinase	
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1751				93967	94836	+	870		H/ACA ribonucleoprotein complex subunit CBF5	FIG00067909	PLF_2251_00000540	PGF_03013570			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1752				94849	95133	-	285		hypothetical protein		PLF_2251_00005023	PGF_01831267			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1753				95154	95297	+	144		hypothetical protein		PLF_2251_00006788	PGF_01832299			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	tRNA	fig|1526048.3.rna.22				95307	95377	+	71		tRNA-Pro-GGG						
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1754				95596	95865	-	270		hypothetical protein		PLF_2251_00015611	PGF_00183732			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1755				96196	96717	-	522		hypothetical protein	FIG00638284	PLF_2251_00002322	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1756				96854	97438	+	585		hypothetical protein		PLF_2251_00005380	PGF_00334339			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1757				97440	98474	-	1035		Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	FIG00026137	PLF_2251_00000323	PGF_00067188	GO:0004073|aspartate-semialdehyde dehydrogenase activity	1.2.1.11|Aspartate-semialdehyde dehydrogenase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1758				98672	100474	+	1803		Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14) / Biotin carboxyl carrier protein of acetyl-CoA carboxylase	FIG00002877	PLF_2251_00000115	PGF_06828460	GO:0004075|biotin carboxylase activity	6.3.4.14|Biotin carboxylase	00061|Fatty acid biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1759				100539	101663	+	1125		Biotin operon repressor / Biotin--protein ligase (EC 6.3.4.9)(EC 6.3.4.10)(EC 6.3.4.11)(EC 6.3.4.15)	FIG01956176	PLF_2251_00000265	PGF_04486278	GO:0004079|biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity;GO:0004080|biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity;GO:0004078|biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity;GO:0004077|biotin-[acetyl-CoA-carboxylase] ligase activity	6.3.4.9|Biotin--[methylmalonyl-CoA-carboxytransferase] ligase;6.3.4.10|Biotin--[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase;6.3.4.11|Biotin--[methylcrotonoyl-CoA-carboxylase] ligase;6.3.4.15|Biotin--[acetyl-CoA-carboxylase] ligase	00780|Biotin metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1760				101710	102264	-	555		hypothetical protein	FIG00795439	PLF_2251_00002555	PGF_01089283			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1761				102400	103413	-	1014		2,5-diamino-6-ribitylamino-pyrimidinone 5-phosphate deaminase, archaeal (EC 3.5.4.-)	FIG00003293	PLF_2251_00000264	PGF_00034252	GO:0003933|GTP cyclohydrolase activity;GO:0003933|tRNA-specific adenosine deaminase activity;GO:0003933|N-cyclopropylmelamine deaminase activity;GO:0003933|N-cyclopropylammeline deaminase activity;GO:0003933|N-cyclopropylammelide alkylamino hydrolase activity;GO:0003933|2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate deaminase activity;GO:0003933|tRNA-specific adenosine-37 deaminase activity;GO:0003933|archaeal-specific GTP cyclohydrolase activity;GO:0003933|tRNA-specific adenosine-34 deaminase activity	3.5.4.-|In cyclic amidines	00791|Atrazine degradation
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1762				103466	104689	-	1224		dNTP triphosphohydrolase, broad substrate specificity	FIG01955929	PLF_2251_00000021	PGF_12884281			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1763				104759	105931	-	1173		dNTP triphosphohydrolase, broad substrate specificity	FIG01955929	PLF_2251_00000021	PGF_12884281			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1764				106034	106636	-	603		hypothetical protein		PLF_2251_00007713	PGF_02955672			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1765				106904	107653	+	750		hypothetical protein		PLF_2251_00012924	PGF_05421872			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1766				107746	107886	+	141		hypothetical protein		PLF_2251_00012406	PGF_06597010			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1767				107883	108143	+	261		hypothetical protein		PLF_2251_00002648	PGF_00101494			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1768				108249	109241	+	993		Lactyl (2) diphospho-(5')guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase (EC 2.7.8.28)	FIG00044377	PLF_2251_00000801	PGF_00016613		2.7.8.28|2-phospho-L-lactate transferase	00680|Methane metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1769				109241	110032	+	792		tRNA-dihydrouridine synthase DusB-like protein	FIG01560115	PLF_2251_00001471	PGF_00413269			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1770				110032	110892	+	861		Triphosphoribosyl-dephospho-CoA synthetase	FIG00808965	PLF_2251_00000978	PGF_00061926			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1771				110889	111575	+	687		hypothetical protein	FIG00638284	PLF_2251_00002926	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1772				111600	111788	+	189		SSU ribosomal protein S17e	FIG00067497	PLF_2251_00016316	PGF_00049850			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1773				111985	112641	+	657		Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46)	FIG00002239	PLF_2251_00000755	PGF_04776928	GO:0008889|glycerophosphodiester phosphodiesterase activity	3.1.4.46|Glycerophosphodiester phosphodiesterase	00564|Glycerophospholipid metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1774				112643	112945	-	303		hypothetical protein		PLF_2251_00002809	PGF_00214971			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1775				113009	113278	-	270		hypothetical protein		PLF_2251_00001481	PGF_01830300			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1776				113275	114825	-	1551		Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2) / Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2); Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)	FIG00002099	PLF_2251_00016604	PGF_10321811	GO:0003989|acetyl-CoA carboxylase activity;GO:0004658|propionyl-CoA carboxylase activity	6.4.1.2|Acetyl-CoA carboxylase;6.4.1.3|Propionyl-CoA carboxylase	00061|Fatty acid biosynthesis;00253|Tetracycline biosynthesis;00620|Pyruvate metabolism;00640|Propanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation);00280|Valine, leucine and isoleucine degradation;00630|Glyoxylate and dicarboxylate metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1777				115041	116459	-	1419		Sodium-dependent transporter, SNF family		PLF_2251_00001440	PGF_06843453			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1778				116632	117969	-	1338		Sodium-dependent transporter, SNF family		PLF_2251_00001739	PGF_06843453			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1779				118014	118154	+	141		hypothetical protein		PLF_2251_00015020	PGF_06787872			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1780				118221	118928	-	708		glucose 1-dehydrogenase		PLF_2251_00000461	PGF_00071600			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1781				119061	120122	-	1062		hypothetical protein		PLF_2251_00002984	PGF_02479605			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1782				120297	121448	+	1152		Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	FIG00000337	PLF_2251_00000952	PGF_00054528	GO:0004775|succinate-CoA ligase (ADP-forming) activity	6.2.1.5|Succinate--CoA ligase (ADP-forming)	00020|Citrate cycle (TCA cycle);00640|Propanoate metabolism;00660|C5-Branched dibasic acid metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1783				121445	122314	+	870		Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	FIG00038611	PLF_2251_00016611	PGF_00853393	GO:0004775|succinate-CoA ligase (ADP-forming) activity	6.2.1.5|Succinate--CoA ligase (ADP-forming)	00020|Citrate cycle (TCA cycle);00640|Propanoate metabolism;00660|C5-Branched dibasic acid metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1784				122362	122655	-	294		hypothetical protein		PLF_2251_00001255	PGF_01830253			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1785				122678	125116	+	2439		hypothetical protein	FIG00638284	PLF_2251_00000465	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1786				125118	125555	+	438		hypothetical protein		PLF_2251_00004254	PGF_00282304			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1787				125652	126161	+	510		hypothetical protein		PLF_2251_00003702	PGF_00237689			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1788				126162	126311	-	150		hypothetical protein		PLF_2251_00002482	PGF_01830580			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	tRNA	fig|1526048.3.rna.23				126588	126662	-	75		tRNA-Val-GAC						
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	tRNA	fig|1526048.3.rna.24				126708	126782	-	75		tRNA-Val-GAC						
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1789				126859	126993	-	135		hypothetical protein		PLF_2251_00014635	PGF_04363261			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1790				127023	128018	+	996		Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	FIG00062957	PLF_2251_00000585	PGF_00056662	GO:0004048|anthranilate phosphoribosyltransferase activity	2.4.2.18|Anthranilate phosphoribosyltransferase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1791				128020	128685	+	666		Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	FIG00069722	PLF_2251_00000878	PGF_00033941	GO:0004640|phosphoribosylanthranilate isomerase activity	5.3.1.24|Phosphoribosylanthranilate isomerase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1792				128682	130256	+	1575		Anthranilate synthase, aminase component (EC 4.1.3.27)	FIG00011663	PLF_2251_00000255	PGF_00056814	GO:0004049|anthranilate synthase activity	4.1.3.27|Anthranilate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1793				130253	130873	+	621		Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	FIG01304829	PLF_2251_00000342	PGF_00743561	GO:0004049|anthranilate synthase activity	4.1.3.27|Anthranilate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1794				130979	131191	-	213		hypothetical protein		PLF_2251_00002876	PGF_00183128			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1795				131309	131428	-	120		hypothetical protein		PLF_2251_00012418	PGF_04456031			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1796				131524	131643	-	120		hypothetical protein		PLF_2251_00006684	PGF_08281406			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1797				131728	134829	+	3102		Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1)	FIG00010285	PLF_2251_00000048	PGF_08854233	GO:0004748|ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	1.17.4.1|Ribonucleoside-diphosphate reductase	00230|Purine metabolism;00240|Pyrimidine metabolism;00480|Glutathione metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1798				135602	137995	-	2394		hypothetical protein	FIG00638284	PLF_2251_00007073	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1799				138005	138139	+	135		hypothetical protein		PLF_2251_00008591	PGF_01833323			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1800				138781	139209	+	429		hypothetical protein		PLF_2251_00000001	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1801				139210	139689	+	480		hypothetical protein	FIG00638284	PLF_2251_00000001	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1802				139855	140043	-	189		hypothetical protein		PLF_2251_00000562	PGF_01831589			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1803				140096	140656	-	561		hypothetical protein		PLF_2251_00000502	PGF_00328367			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1804				140715	141698	-	984		aryl-alcohol dehydrogenase	FIG00638284	PLF_2251_00002091	PGF_08261770			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1805				141936	142202	-	267		hypothetical protein		PLF_2251_00001449	PGF_00257635			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1806				142555	142836	+	282		hypothetical protein		PLF_2251_00001671	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1807				142847	143782	-	936		Permease of the drug/metabolite transporter (DMT) superfamily	FIG00846773	PLF_2251_00002290	PGF_07201805			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1808				143894	145225	-	1332		Oligopeptide ABC transporter, ATP-binding protein OppF (TC 3.A.1.5.1)	FIG00018865	PLF_2251_00000390	PGF_07131324			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1809				145218	146411	-	1194		Oligopeptide ABC transporter, ATP-binding protein OppD (TC 3.A.1.5.1)	FIG00002049	PLF_2251_00001549	PGF_09990804			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1810				146413	147477	-	1065		ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)	FIG00006691	PLF_2251_00003097	PGF_10565701			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1811				147484	148482	-	999		Dipeptide ABC transporter, permease protein DppB (TC 3.A.1.5.2)	FIG01954097	PLF_2251_00001527	PGF_00822481			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1812				148486	150117	-	1632		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	FIG00451095	PLF_2251_00002900	PGF_09108724			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1813				150273	150911	+	639		hypothetical protein		PLF_2251_00000508	PGF_00107348			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1814				151058	151765	+	708		hypothetical protein		PLF_2251_00013258	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1815				152074	154329	-	2256		NADP-dependent malic enzyme (EC 1.1.1.40)	FIG00000777	PLF_2251_00000009	PGF_06447349	GO:0004473|malate dehydrogenase (decarboxylating) (NADP+) activity;GO:0004473|oxaloacetate decarboxylase activity	1.1.1.40|Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1816				154461	155567	-	1107		hypothetical protein	FIG00638284	PLF_2251_00000507	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1817				155592	155747	+	156		hypothetical protein		PLF_2251_00014584	PGF_04208775			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1818				155757	156590	+	834		hypothetical protein	FIG00638284	PLF_2251_00016060	PGF_00342177			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1819				156854	157666	+	813		ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)		PLF_2251_00001485	PGF_05873585			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1820				157715	158548	+	834		hypothetical protein		PLF_2251_00002858	PGF_01048881			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1821				158545	159273	+	729		ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	FIG01435178	PLF_2251_00009984	PGF_10106935			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1822				159344	159574	+	231		hypothetical protein		PLF_2251_00001854	PGF_01830399			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1823				159612	160673	-	1062		Alcohol dehydrogenase (EC 1.1.1.1)	FIG01007502	PLF_2251_00002275	PGF_03572345	GO:0004022|alcohol dehydrogenase (NAD) activity	1.1.1.1|Alcohol dehydrogenase	00010|Glycolysis / Gluconeogenesis;00071|Fatty acid metabolism;00260|Glycine, serine and threonine metabolism;00350|Tyrosine metabolism;00625|Tetrachloroethene degradation;00626|Naphthalene and anthracene degradation;00830|Retinol metabolism;00980|Metabolism of xenobiotics by cytochrome P450;00982|Drug metabolism - cytochrome P450
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1824				160774	162243	-	1470		Replication factor C large subunit	FIG00043657	PLF_2251_00000918	PGF_00047549			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1825				162357	162749	-	393		hypothetical protein		PLF_2251_00012960	PGF_01830521			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1826				162955	163593	+	639		hypothetical protein	FIG00638284	PLF_2251_00002568	PGF_00290563			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1827				163590	164237	+	648		hypothetical protein		PLF_2251_00002217	PGF_00099569			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1828				164246	165433	-	1188		hypothetical protein	FIG00638284	PLF_2251_00005879	PGF_00118380			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1829				165510	165626	+	117		hypothetical protein		PLF_2251_00014082	PGF_04661279			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1830				165650	166231	+	582		hypothetical protein		PLF_2251_00010093	PGF_08058550			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1831				166287	166859	-	573		hypothetical protein		PLF_2251_00001124	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1832				166938	167669	-	732		hypothetical protein		PLF_2251_00005025	PGF_00269700			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1833				167723	168430	+	708		Uncharacterized transcriptional regulator MJ1545, Cro/C1 family	FIG01318494	PLF_2251_00001170	PGF_03058080			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1834				168564	168866	+	303		hypothetical protein		PLF_2251_00002665	PGF_01830604			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1835				168992	170329	-	1338		Hydroxymethylglutaryl-CoA synthase (EC 2.3.3.10)	FIG00135993	PLF_2251_00000773	PGF_00012930	GO:0004421|hydroxymethylglutaryl-CoA synthase activity	2.3.3.10|Hydroxymethylglutaryl-CoA synthase	00072|Synthesis and degradation of ketone bodies;00280|Valine, leucine and isoleucine degradation;00650|Butanoate metabolism;00900|Terpenoid backbone biosynthesis
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1836				170410	172299	-	1890		hypothetical protein	FIG00638284	PLF_2251_00004253	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1837				172377	174008	+	1632		hypothetical protein	FIG00638284	PLF_2251_00014576	PGF_01831219			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1838				174110	174697	-	588		hypothetical protein	FIG00638284	PLF_2251_00001625	PGF_00139156			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1839				174838	175686	-	849		hypothetical protein	FIG00638284	PLF_2251_00001147	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1840				175772	176248	-	477		hypothetical protein	FIG00795444	PLF_2251_00001176	PGF_00393820			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1841				176444	178015	+	1572		hypothetical protein	FIG00638284	PLF_2251_00002163	PGF_08225224			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1842				178184	179479	+	1296		hypothetical protein	FIG00638284	PLF_2251_00002922	PGF_00118380			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1843				179817	180068	+	252		hypothetical protein		PLF_2251_00002643	PGF_01830599			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1844				180187	181449	-	1263		Translation elongation factor 1 alpha subunit	FIG00071077	PLF_2251_00000010	PGF_00060402			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1845				181649	181837	-	189		hypothetical protein		PLF_2251_00013161	PGF_05984458			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1846				181877	182362	+	486		Transcriptional regulator, AsnC family	FIG01956023	PLF_2251_00002299	PGF_01424767			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1847				182742	184226	+	1485		NADH dehydrogenase, subunit 5	FIG00002124	PLF_2251_00001725	PGF_00024575			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1848				184216	186642	+	2427		Hypothetical transmembrane protein coupled to NADH-ubiquinone oxidoreductase chain 5 homolog	FIG00001964	PLF_2251_00001536	PGF_00013457			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1849				186639	187178	-	540		hypothetical protein		PLF_2251_00014914	PGF_06407340			
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1850				187495	188586	+	1092		Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10)	FIG00138538	PLF_2251_00000341	PGF_00053770	GO:0004047|aminomethyltransferase activity	2.1.2.10|Aminomethyltransferase	00260|Glycine, serine and threonine metabolism;00670|One carbon pool by folate;00910|Nitrogen metabolism
1526048.3	Haloferax sp. Q22	LOEP01000027	PATRIC	CDS	fig|1526048.3.peg.1851				188589	188969	+	381		Glycine cleavage system H protein	FIG00000296	PLF_2251_00000348	PGF_01674551			
