# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000050.1	4705	4998	-							DRN86_02755	294		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000050.1	4705	4998	-	RLG60360.1			hypothetical protein			DRN86_02755	294	97	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000050.1	5065	5601	-							DRN86_02760	537		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000050.1	5065	5601	-	RLG60361.1			cob(I)yrinic acid a,c-diamide adenosyltransferase			DRN86_02760	537	178	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	1	280	-							DRN86_02765	280		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	1	280	-	RLG60344.1			nicotinamide-nucleotide adenylyltransferase			DRN86_02765	280	93	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	281	715	-							DRN86_02770	435		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	281	715	-	RLG60345.1			hypothetical protein			DRN86_02770	435	144	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	708	1463	-							DRN86_02775	756		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	708	1463	-	RLG60346.1			hypothetical protein			DRN86_02775	756	251	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	1608	2927	+							DRN86_02780	1320		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	1608	2927	+	RLG60347.1			signal recognition particle protein			DRN86_02780	1320	439	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	2928	3845	+							DRN86_02785	918		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	2928	3845	+	RLG60348.1			hypothetical protein			DRN86_02785	918	305	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	3876	4157	+							DRN86_02790	282		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	3876	4157	+	RLG60349.1			50S ribosomal protein L21e			DRN86_02790	282	93	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	4174	4494	+							DRN86_02795	321		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	4174	4494	+	RLG60350.1			RNA polymerase Rpb4			DRN86_02795	321	106	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	4491	5096	+							DRN86_02800	606		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	4491	5096	+	RLG60351.1			DUF655 domain-containing protein			DRN86_02800	606	201	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	5071	5590	+							DRN86_02805	520		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000051.1	5071	5590	+	RLG60352.1			hypothetical protein			DRN86_02805	520	173	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	1	132	+							DRN86_02810	132		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	1	132	+	RLG60333.1			transcriptional regulator			DRN86_02810	132	43	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	298	675	+							DRN86_02815	378		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	298	675	+	RLG60334.1			hypothetical protein			DRN86_02815	378	125	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	652	2529	-							DRN86_02820	1878		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	652	2529	-	RLG60335.1			hypothetical protein			DRN86_02820	1878	625	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	2531	2908	-							DRN86_02825	378		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	2531	2908	-	RLG60336.1			hypothetical protein			DRN86_02825	378	125	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	2923	3885	-							DRN86_02830	963		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	2923	3885	-	RLG60337.1			hypothetical protein			DRN86_02830	963	320	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	3875	5071	-							DRN86_02835	1197		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	3875	5071	-	RLG60338.1			hypothetical protein			DRN86_02835	1197	398	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	5137	5571	+							DRN86_02840	435		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000052.1	5137	5571	+	RLG60339.1			hypothetical protein			DRN86_02840	435	145	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	1	273	+							DRN86_02845	273		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	1	273	+	RLG60319.1			hypothetical protein			DRN86_02845	273	90	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	276	464	-							DRN86_02850	189		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	276	464	-	RLG60320.1			hypothetical protein			DRN86_02850	189	62	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	471	662	-							DRN86_02855	192		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	471	662	-	RLG60321.1			hypothetical protein			DRN86_02855	192	63	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	714	1067	+							DRN86_02860	354		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	714	1067	+	RLG60322.1			hypothetical protein			DRN86_02860	354	117	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	1154	2134	-							DRN86_02865	981		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	1154	2134	-	RLG60323.1			hypothetical protein			DRN86_02865	981	326	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	2164	2997	-							DRN86_02870	834		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	2164	2997	-	RLG60324.1			metal ABC transporter permease			DRN86_02870	834	277	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	2985	3728	-							DRN86_02875	744		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	2985	3728	-	RLG60325.1			metal ABC transporter ATP-binding protein			DRN86_02875	744	247	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	3682	4092	-							DRN86_02880	411		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	3682	4092	-	RLG60326.1			formylmethanofuran dehydrogenase			DRN86_02880	411	136	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	4155	5546	+							DRN86_02885	1392		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000053.1	4155	5546	+	RLG60327.1			hypothetical protein			DRN86_02885	1392	464	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	1	1684	-							DRN86_02890	1684		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	1	1684	-	RLG60310.1			aldehyde:ferredoxin oxidoreductase			DRN86_02890	1684	561	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	1684	2085	-							DRN86_02895	402		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	1684	2085	-	RLG60311.1			[Fe-S]-binding protein			DRN86_02895	402	133	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	2192	2584	+							DRN86_02900	393		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	2192	2584	+	RLG60312.1			D-ribose pyranase			DRN86_02900	393	130	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	2799	4670	+							DRN86_02905	1872		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	2799	4670	+	RLG60313.1			aldehyde ferredoxin oxidoreductase			DRN86_02905	1872	623	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	4667	5524	-							DRN86_02910	858		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000054.1	4667	5524	-	RLG60314.1			hypothetical protein			DRN86_02910	858	285	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	1	860	-							DRN86_02915	860		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	1	860	-	RLG60284.1			hypothetical protein			DRN86_02915	860	286	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	850	1998	-							DRN86_02920	1149		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	850	1998	-	RLG60285.1			DNA primase			DRN86_02920	1149	382	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	1991	2443	-							DRN86_02925	453		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	1991	2443	-	RLG60286.1			hypothetical protein			DRN86_02925	453	150	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	2412	3503	-							DRN86_02930	1092		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	2412	3503	-	RLG60288.1			tyrosine--tRNA ligase			DRN86_02930	1092	363	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	3710	5401	-							DRN86_02935	1692		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000055.1	3710	5401	-	RLG60287.1			phenylalanine--tRNA ligase subunit beta			DRN86_02935	1692	563	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	1	392	-							DRN86_02940	392		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	1	392	-	RLG60270.1			hypothetical protein			DRN86_02940	392	130	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	476	841	-							DRN86_02945	366		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	476	841	-	RLG60271.1			hypothetical protein			DRN86_02945	366	121	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	846	2048	-							DRN86_02950	1203		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	846	2048	-	RLG60272.1			NAD(P)/FAD-dependent oxidoreductase			DRN86_02950	1203	400	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	2287	2481	+							DRN86_02955	195		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	2287	2481	+	RLG60273.1			hypothetical protein			DRN86_02955	195	64	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	2843	4357	+							DRN86_02960	1515		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	2843	4357	+	RLG60274.1			radical SAM protein			DRN86_02960	1515	504	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	4387	5163	-							DRN86_02965	777		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	4387	5163	-	RLG60275.1			hypothetical protein			DRN86_02965	777	258	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	5219	5423	+							DRN86_02970	205		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000056.1	5219	5423	+	RLG60276.1			hypothetical protein			DRN86_02970	205	68	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1	350	-							DRN86_02975	350		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1	350	-	RLG60240.1			nitroreductase family protein			DRN86_02975	350	117	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	432	794	-							DRN86_02980	363		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	432	794	-	RLG60241.1			hypothetical protein			DRN86_02980	363	120	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	806	1231	-							DRN86_02985	426		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	806	1231	-	RLG60242.1			hypothetical protein			DRN86_02985	426	141	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1366	1545	-							DRN86_02990	180		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1366	1545	-	RLG60243.1			hypothetical protein			DRN86_02990	180	59	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1611	1862	+							DRN86_02995	252		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	1611	1862	+	RLG60244.1			hypothetical protein			DRN86_02995	252	83	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	2177	3175	+							DRN86_03000	999		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	2177	3175	+	RLG60245.1			hypothetical protein			DRN86_03000	999	332	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	3637	3840	-							DRN86_03005	204		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	3637	3840	-	RLG60246.1			4-oxalocrotonate tautomerase			DRN86_03005	204	67	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	4376	4699	+							DRN86_03010	324		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	4376	4699	+	RLG60247.1			hypothetical protein			DRN86_03010	324	107	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	4623	5054	+							DRN86_03015	432		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000057.1	4623	5054	+	RLG60248.1			VapC toxin family PIN domain ribonuclease			DRN86_03015	432	143	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	263	607	+							DRN86_03020	345		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	263	607	+	RLG60231.1			hypothetical protein			DRN86_03020	345	114	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	665	1027	-							DRN86_03025	363		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	665	1027	-	RLG60232.1			hypothetical protein			DRN86_03025	363	120	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	1505	2701	-							DRN86_03030	1197		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	1505	2701	-	RLG60233.1			hypothetical protein			DRN86_03030	1197	398	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	2702	4204	-							DRN86_03035	1503		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	2702	4204	-	RLG60234.1			hypothetical protein			DRN86_03035	1503	500	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	4201	5124	-							DRN86_03040	924		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000058.1	4201	5124	-	RLG60235.1			site-specific DNA-methyltransferase			DRN86_03040	924	307	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1	196	-							DRN86_03045	196		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1	196	-	RLG60214.1			hypothetical protein			DRN86_03045	196	65	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	196	1131	-							DRN86_03050	936		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	196	1131	-	RLG60215.1			hypothetical protein			DRN86_03050	936	311	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1201	1686	+							DRN86_03055	486		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1201	1686	+	RLG60216.1			alpha-ribazole transporter			DRN86_03055	486	161	
gene	pseudogene	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1904	2965	+							DRN86_03060	1062		pseudo
CDS	without_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	1904	2965	+				BMP family ABC transporter substrate-binding protein			DRN86_03060	1062		pseudo
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	3039	4538	+							DRN86_03065	1500		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	3039	4538	+	RLG60218.1			heme ABC transporter ATP-binding protein			DRN86_03065	1500	499	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	4528	5325	+							DRN86_03070	798		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000059.1	4528	5325	+	RLG60217.1			ABC transporter permease			DRN86_03070	798	266	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	238	1833	+					lysS		DRN86_03075	1596		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	238	1833	+	RLG60195.1			lysine--tRNA ligase	lysS		DRN86_03075	1596	531	
gene	tRNA	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	1819	1904	+							DRN86_03080	86		
tRNA		GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	1819	1904	+				tRNA-Arg			DRN86_03080	75		anticodon=GCG
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	1964	2425	-							DRN86_03085	462		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	1964	2425	-	RLG60196.1			GIY-YIG nuclease family protein			DRN86_03085	462	153	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	2522	2860	-							DRN86_03090	339		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	2522	2860	-	RLG60197.1			hypothetical protein			DRN86_03090	339	112	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	3080	3892	+							DRN86_03095	813		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	3080	3892	+	RLG60198.1			hypothetical protein			DRN86_03095	813	270	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	3904	4599	+							DRN86_03100	696		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	3904	4599	+	RLG60199.1			hypothetical protein			DRN86_03100	696	231	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	4613	5290	-							DRN86_03105	678		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000060.1	4613	5290	-	RLG60200.1			hypothetical protein			DRN86_03105	678	225	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	1	613	-					ilvC		DRN86_03110	613		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	1	613	-	RLG60178.1			ketol-acid reductoisomerase	ilvC		DRN86_03110	613	204	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	759	1274	-							DRN86_03115	516		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	759	1274	-	RLG60179.1			3-isopropylmalate dehydratase			DRN86_03115	516	171	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	1284	2933	-					ilvD		DRN86_03120	1650		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	1284	2933	-	RLG60180.1			dihydroxy-acid dehydratase	ilvD		DRN86_03120	1650	549	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	2930	4198	-							DRN86_03125	1269		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	2930	4198	-	RLG60181.1			3-isopropylmalate dehydratase large subunit			DRN86_03125	1269	422	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	4208	5224	-							DRN86_03130	1017		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000061.1	4208	5224	-	RLG60182.1			3-isopropylmalate dehydrogenase			DRN86_03130	1017	338	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1	404	+							DRN86_03135	404		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1	404	+	RLG60155.1			hypothetical protein			DRN86_03135	404	133	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	376	633	-							DRN86_03140	258		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	376	633	-	RLG60156.1			hypothetical protein			DRN86_03140	258	85	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	626	1000	-							DRN86_03145	375		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	626	1000	-	RLG60157.1			hypothetical protein			DRN86_03145	375	124	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1004	1327	-							DRN86_03150	324		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1004	1327	-	RLG60158.1			V-type ATP synthase subunit K			DRN86_03150	324	107	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1368	3248	-							DRN86_03155	1881		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	1368	3248	-	RLG60159.1			hypothetical protein			DRN86_03155	1881	626	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	3353	3820	-							DRN86_03160	468		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	3353	3820	-	RLG60160.1			DUF488 domain-containing protein			DRN86_03160	468	155	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	3877	5214	-							DRN86_03165	1338		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000062.1	3877	5214	-	RLG60161.1			serine--tRNA ligase			DRN86_03165	1338	445	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	1	512	-							DRN86_03170	512		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	1	512	-	RLG60136.1			hypothetical protein			DRN86_03170	512	170	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	493	1029	-					thiW		DRN86_03175	537		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	493	1029	-	RLG60137.1			energy coupling factor transporter S component ThiW	thiW		DRN86_03175	537	178	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	1073	2473	-							DRN86_03180	1401		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	1073	2473	-	RLG60138.1			bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase			DRN86_03180	1401	466	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	2486	3409	+							DRN86_03185	924		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	2486	3409	+	RLG60139.1			hypothetical protein			DRN86_03185	924	307	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	3496	3768	+							DRN86_03190	273		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	3496	3768	+	RLG60140.1			Lrp/AsnC family transcriptional regulator			DRN86_03190	273	90	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	3793	5075	+							DRN86_03195	1283		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000063.1	3793	5075	+	RLG60141.1			threonine--tRNA ligase			DRN86_03195	1283	427	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000064.1	1	1079	+							DRN86_03200	1079		partial
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000064.1	1	1079	+	RLG60121.1			class I SAM-dependent RNA methyltransferase			DRN86_03200	1079	358	partial
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000064.1	1213	1437	-							DRN86_03205	225		
CDS	with_protein	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000064.1	1213	1437	-	RLG60125.1			50S ribosomal protein L13e			DRN86_03205	225	74	
gene	protein_coding	GCA_003661485.1	Primary Assembly	unplaced scaffold		QMWF01000064.1	1896	2621	+							DRN86_03210	726		
