# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	2076	2669	+	RLG96895.1			DNA-directed RNA polymerase			DRO29_03950	594	197	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	2673	2858	+							DRO29_03955	186		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	2673	2858	+	RLG96896.1			hypothetical protein			DRO29_03955	186	61	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	2855	3406	+							DRO29_03960	552		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	2855	3406	+	RLG96897.1			DUF359 domain-containing protein			DRO29_03960	552	183	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	3451	3536	+							DRO29_03965	86		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000127.1	3451	3536	+	RLG96898.1			30S ribosomal protein S24e			DRO29_03965	86	29	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000128.1	1	3078	-							DRO29_03970	3078		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000128.1	1	3078	-	RLG96881.1			hypothetical protein			DRO29_03970	3078	1026	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	1	684	+							DRO29_03975	684		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	1	684	+	RLG96869.1			hypothetical protein			DRO29_03975	684	227	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	803	2002	+							DRO29_03980	1200		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	803	2002	+	RLG96870.1			hypothetical protein			DRO29_03980	1200	399	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	2063	2836	+							DRO29_03985	774		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	2063	2836	+	RLG96872.1			S-methyl-5'-thioadenosine phosphorylase			DRO29_03985	774	257	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	2839	3516	+					uppS		DRO29_03990	678		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000129.1	2839	3516	+	RLG96871.1			di-trans,poly-cis-decaprenylcistransferase	uppS		DRO29_03990	678	226	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	70	663	-							DRO29_03995	594		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	70	663	-	RLG96859.1			RNA-processing protein			DRO29_03995	594	197	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	650	1450	-							DRO29_04000	801		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	650	1450	-	RLG96860.1			serine protein kinase RIO			DRO29_04000	801	266	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	1504	1809	-					eif1A		DRO29_04005	306		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	1504	1809	-	RLG96861.1			translation initiation factor eIF-1A	eif1A		DRO29_04005	306	101	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2007	2309	+							DRO29_04010	303		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2007	2309	+	RLG96862.1			hypothetical protein			DRO29_04010	303	100	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2456	2863	+							DRO29_04015	408		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2456	2863	+	RLG96863.1			hypothetical protein			DRO29_04015	408	135	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2934	3475	+							DRO29_04020	542		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000130.1	2934	3475	+	RLG96864.1			3-hydroxy-3-methylglutaryl-CoA reductase			DRO29_04020	542	180	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000131.1	1	2429	-							DRO29_04025	2429		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000131.1	1	2429	-	RLG96851.1			DNA primase			DRO29_04025	2429	810	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1	445	-							DRO29_04030	445		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1	445	-	RLG96837.1			RNA-binding protein			DRO29_04030	445	148	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	450	800	-							DRO29_04035	351		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	450	800	-	RLG96838.1			hypothetical protein			DRO29_04035	351	116	
gene	tRNA	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1272	1359	+							DRO29_04040	88		
tRNA		GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1272	1359	+				tRNA-Ser			DRO29_04040	88		anticodon=GCT
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1436	1615	-							DRO29_04045	180		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1436	1615	-	RLG96839.1			hypothetical protein			DRO29_04045	180	59	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1856	3459	+							DRO29_04050	1604		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000132.1	1856	3459	+	RLG96840.1			hypothetical protein			DRO29_04050	1604	535	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	1	1420	+							DRO29_04055	1420		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	1	1420	+	RLG96824.1			hypothetical protein			DRO29_04055	1420	472	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	1431	2126	+							DRO29_04060	696		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	1431	2126	+	RLG96825.1			hypothetical protein			DRO29_04060	696	231	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	2154	3329	+							DRO29_04065	1176		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000133.1	2154	3329	+	RLG96826.1			hypothetical protein			DRO29_04065	1176	391	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	269	1702	+							DRO29_04070	1434		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	269	1702	+	RLG96808.1			hypothetical protein			DRO29_04070	1434	477	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	1728	2168	+							DRO29_04075	441		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	1728	2168	+	RLG96810.1			hypothetical protein			DRO29_04075	441	146	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	2246	3376	+							DRO29_04080	1131		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000134.1	2246	3376	+	RLG96809.1			hypothetical protein			DRO29_04080	1131	376	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	1	831	+							DRO29_04085	831		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	1	831	+	RLG96796.1			hypothetical protein			DRO29_04085	831	276	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	979	1644	+							DRO29_04090	666		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	979	1644	+	RLG96797.1			ABC transporter ATP-binding protein			DRO29_04090	666	221	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	1702	2532	-					mobB		DRO29_04095	831		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	1702	2532	-	RLG96798.1			molybdopterin-guanine dinucleotide biosynthesis protein B	mobB		DRO29_04095	831	276	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	2709	3426	+							DRO29_04100	718		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000135.1	2709	3426	+	RLG96799.1			50S ribosomal protein L2			DRO29_04100	718	239	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	105	1601	+							DRO29_04105	1497		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	105	1601	+	RLG96782.1			hypothetical protein			DRO29_04105	1497	498	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	1721	2674	+							DRO29_04110	954		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	1721	2674	+	RLG96783.1			UDP-glucose 4-epimerase			DRO29_04110	954	317	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	3099	3413	+							DRO29_04115	315		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000136.1	3099	3413	+	RLG96784.1			hypothetical protein			DRO29_04115	315	105	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	1	758	+							DRO29_04120	758		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	1	758	+	RLG96770.1			hydrogenase formation protein HypD			DRO29_04120	758	251	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	883	2286	-					thiD		DRO29_04125	1404		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	883	2286	-	RLG96771.1			bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		DRO29_04125	1404	467	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	2326	3279	-							DRO29_04130	954		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000137.1	2326	3279	-	RLG96772.1			hypothetical protein			DRO29_04130	954	317	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000138.1	6	869	-					iolB		DRO29_04135	864		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000138.1	6	869	-	RLG96762.1			5-deoxy-glucuronate isomerase	iolB		DRO29_04135	864	287	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000138.1	1055	3398	+							DRO29_04140	2344		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000138.1	1055	3398	+	RLG96763.1			hypothetical protein			DRO29_04140	2344	781	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1	768	-							DRO29_04145	768		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1	768	-	RLG96750.1			amidohydrolase			DRO29_04145	768	256	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	771	1493	-							DRO29_04150	723		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	771	1493	-	RLG96751.1			hypothetical protein			DRO29_04150	723	240	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1547	1855	-							DRO29_04155	309		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1547	1855	-	RLG96752.1			hypothetical protein			DRO29_04155	309	102	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1861	3369	-							DRO29_04160	1509		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000139.1	1861	3369	-	RLG96753.1			hypothetical protein			DRO29_04160	1509	502	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1	777	+							DRO29_04165	777		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1	777	+	RLG96734.1			hypothetical protein			DRO29_04165	777	258	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	774	1145	+							DRO29_04170	372		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	774	1145	+	RLG96735.1			hypothetical protein			DRO29_04170	372	123	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1197	1949	+							DRO29_04175	753		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1197	1949	+	RLG96736.1			hypothetical protein			DRO29_04175	753	250	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1949	2458	+							DRO29_04180	510		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	1949	2458	+	RLG96737.1			hypothetical protein			DRO29_04180	510	169	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	2553	3375	+							DRO29_04185	823		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000140.1	2553	3375	+	RLG96738.1			hypothetical protein			DRO29_04185	823	274	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1	735	-							DRO29_04190	735		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1	735	-	RLG96725.1			hypothetical protein			DRO29_04190	735	245	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	840	1073	-							DRO29_04195	234		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	840	1073	-	RLG96729.1			hypothetical protein			DRO29_04195	234	77	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1172	1354	-							DRO29_04200	183		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1172	1354	-	RLG96726.1			CopG family transcriptional regulator			DRO29_04200	183	60	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1517	2320	+							DRO29_04205	804		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	1517	2320	+	RLG96727.1			sulfate adenylyltransferase			DRO29_04205	804	267	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	2443	2955	-							DRO29_04210	513		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	2443	2955	-	RLG96728.1			hypothetical protein			DRO29_04210	513	170	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	3151	3365	-							DRO29_04215	215		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000141.1	3151	3365	-	RLG96730.1			DUF438 domain-containing protein			DRO29_04215	215	70	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	105	1289	-							DRO29_04220	1185		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	105	1289	-	RLG96713.1			hypothetical protein			DRO29_04220	1185	394	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	1363	2070	+							DRO29_04225	708		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	1363	2070	+	RLG96714.1			DNA polymerase subunit beta			DRO29_04225	708	235	
gene	SRP_RNA	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2096	2427	-					ffs		DRO29_04230	332		
ncRNA	SRP_RNA	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2096	2427	-				signal recognition particle sRNA	ffs		DRO29_04230	332		
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2603	2827	+							DRO29_04235	225		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2603	2827	+	RLG96715.1			hypothetical protein			DRO29_04235	225	74	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2824	3012	+							DRO29_04240	189		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	2824	3012	+	RLG96716.1			hypothetical protein			DRO29_04240	189	62	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	3017	3355	-							DRO29_04245	339		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000142.1	3017	3355	-	RLG96717.1			hypothetical protein			DRO29_04245	339	112	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	344	1948	+							DRO29_04250	1605		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	344	1948	+	RLG96703.1			radical SAM protein			DRO29_04250	1605	534	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	1945	2844	+							DRO29_04255	900		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	1945	2844	+	RLG96704.1			4-hydroxybenzoate polyprenyltransferase			DRO29_04255	900	299	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	2851	3359	+							DRO29_04260	509		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000143.1	2851	3359	+	RLG96705.1			hypothetical protein			DRO29_04260	509	169	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	1	755	+							DRO29_04265	755		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	1	755	+	RLG96691.1			histone deacetylase			DRO29_04265	755	250	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	921	3143	+							DRO29_04270	2223		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	921	3143	+	RLG96692.1			hypothetical protein			DRO29_04270	2223	740	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	3159	3349	+							DRO29_04275	191		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000144.1	3159	3349	+	RLG96693.1			YjbQ family protein			DRO29_04275	191	63	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000145.1	332	3247	-							DRO29_04280	2916		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000145.1	332	3247	-	RLG96681.1			hypothetical protein			DRO29_04280	2916	971	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000146.1	2	2179	+							DRO29_04285	2178		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000146.1	2	2179	+	RLG96672.1			hypothetical protein			DRO29_04285	2178	725	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000146.1	2214	3323	+							DRO29_04290	1110		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000146.1	2214	3323	+	RLG96673.1			hypothetical protein			DRO29_04290	1110	370	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	460	822	+							DRO29_04295	363		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	460	822	+	RLG96659.1			hypothetical protein			DRO29_04295	363	120	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	952	1902	+					argF		DRO29_04300	951		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	952	1902	+	RLG96660.1			ornithine carbamoyltransferase	argF		DRO29_04300	951	316	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	1888	2577	-							DRO29_04305	690		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	1888	2577	-	RLG96661.1			hypothetical protein			DRO29_04305	690	229	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	2791	3318	+							DRO29_04310	528		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000147.1	2791	3318	+	RLG96662.1			pyrroline-5-carboxylate reductase			DRO29_04310	528	176	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000148.1	1	2466	+							DRO29_04315	2466		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000148.1	1	2466	+	RLG96650.1			hypothetical protein			DRO29_04315	2466	821	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000148.1	2578	3213	-							DRO29_04320	636		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000148.1	2578	3213	-	RLG96651.1			hypothetical protein			DRO29_04320	636	211	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	1	759	+					purP		DRO29_04325	759		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	1	759	+	RLG96635.1			5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase	purP		DRO29_04325	759	252	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	837	1988	+							DRO29_04330	1152		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	837	1988	+	RLG96637.1			5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase			DRO29_04330	1152	383	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	2015	3295	+							DRO29_04335	1281		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000149.1	2015	3295	+	RLG96636.1			hypothetical protein			DRO29_04335	1281	427	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	1	374	-							DRO29_04340	374		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	1	374	-	RLG96624.1			3-methyladenine DNA glycosylase			DRO29_04340	374	125	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	401	1273	-							DRO29_04345	873		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	401	1273	-	RLG96625.1			hypothetical protein			DRO29_04345	873	290	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	1270	2046	-							DRO29_04350	777		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	1270	2046	-	RLG96626.1			hypothetical protein			DRO29_04350	777	258	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	2033	2416	-							DRO29_04355	384		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	2033	2416	-	RLG96627.1			30S ribosomal protein S6e			DRO29_04355	384	127	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	2550	3095	+							DRO29_04360	546		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000150.1	2550	3095	+	RLG96628.1			O-acetyl-ADP-ribose deacetylase			DRO29_04360	546	181	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1	747	+							DRO29_04365	747		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1	747	+	RLG96611.1			ATPase			DRO29_04365	747	248	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	744	1340	-							DRO29_04370	597		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	744	1340	-	RLG96612.1			hypothetical protein			DRO29_04370	597	198	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1398	1670	-							DRO29_04375	273		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1398	1670	-	RLG96613.1			hypothetical protein			DRO29_04375	273	90	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1896	2117	+							DRO29_04380	222		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	1896	2117	+	RLG96615.1			NifU family protein			DRO29_04380	222	73	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	2124	3170	-							DRO29_04385	1047		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000151.1	2124	3170	-	RLG96614.1			gfo/Idh/MocA family oxidoreductase			DRO29_04385	1047	348	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000152.1	1	1700	-							DRO29_04390	1700		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000152.1	1	1700	-	RLG96602.1			hypothetical protein			DRO29_04390	1700	567	partial
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000152.1	2404	3210	-							DRO29_04395	807		
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000152.1	2404	3210	-	RLG96603.1			ABC transporter ATP-binding protein			DRO29_04395	807	268	
gene	protein_coding	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000153.1	1	524	-							DRO29_04400	524		partial
CDS	with_protein	GCA_003662005.1	Primary Assembly	unplaced scaffold		QMXF01000153.1	1	524	-	RLG96589.1			hypothetical protein			DRO29_04400	524	175	partial
