# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1625	2359	+							ENG01_01420	735		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000084.1	1625	2359	+	HEX33056.1			hypothetical protein			ENG01_01420	735	245	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000010.1	1	2307	+					polC		ENG01_00150	2307		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000010.1	1	2307	+	HEX32813.1			DNA polymerase II large subunit	polC		ENG01_00150	2307	768	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000048.1	189	1646	-							ENG01_00800	1458		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000048.1	189	1646	-	HEX32934.1			hypothetical protein			ENG01_00800	1458	485	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000048.1	1876	2250	-							ENG01_00805	375		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000048.1	1876	2250	-	HEX32935.1			hypothetical protein			ENG01_00805	375	124	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000068.1	1	662	-							ENG01_01150	662		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000068.1	1	662	-	HEX33003.1			hypothetical protein			ENG01_01150	662	220	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000068.1	659	2232	-							ENG01_01155	1574		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000068.1	659	2232	-	HEX33004.1			type IV secretion system protein VirB11			ENG01_01155	1574	523	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1	641	-							ENG01_00005	641		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1	641	-	HEX32784.1			hypothetical protein			ENG01_00005	641	214	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	620	1096	-							ENG01_00010	477		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	620	1096	-	HEX32785.1			thioredoxin family protein			ENG01_00010	477	158	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1182	1604	+							ENG01_00015	423		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1182	1604	+	HEX32786.1			hypothetical protein			ENG01_00015	423	140	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1569	1937	-							ENG01_00020	369		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1569	1937	-	HEX32787.1			GIY-YIG nuclease family protein			ENG01_00020	369	122	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1897	2220	-							ENG01_00025	324		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000001.1	1897	2220	-	HEX32788.1			uracil-DNA glycosylase			ENG01_00025	324	107	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000037.1	1	362	-							ENG01_00610	362		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000037.1	1	362	-	HEX32897.1			hypothetical protein			ENG01_00610	362	120	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000037.1	393	1460	-							ENG01_00615	1068		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000037.1	393	1460	-	HEX32898.1			hypothetical protein			ENG01_00615	1068	355	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000079.1	1	374	-							ENG01_01335	374		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000079.1	1	374	-	HEX33040.1			hypothetical protein			ENG01_01335	374	125	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000079.1	406	2172	-							ENG01_01340	1767		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000079.1	406	2172	-	HEX33041.1			cation-transporting P-type ATPase			ENG01_01340	1767	588	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000055.1	181	456	-							ENG01_00955	276		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000055.1	181	456	-	HEX32964.1			hypothetical protein			ENG01_00955	276	91	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000055.1	581	1669	+							ENG01_00960	1089		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000055.1	581	1669	+	HEX32965.1			polyprenyl synthetase family protein			ENG01_00960	1089	362	
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	206	279	+							ENG01_00880	74		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	206	279	+				tRNA-Lys			ENG01_00880	74		anticodon=CTT
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	314	904	+							ENG01_00885	591		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	314	904	+	HEX32950.1			acetyl-CoA synthetase			ENG01_00885	591	196	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	901	2129	+							ENG01_00890	1229		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000052.1	901	2129	+	HEX32951.1			CoA-binding protein			ENG01_00890	1229	409	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000076.1	107	1048	-							ENG01_01295	942		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000076.1	107	1048	-	HEX33032.1			MBL fold metallo-hydrolase			ENG01_01295	942	313	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000076.1	1175	2129	-							ENG01_01300	955		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000076.1	1175	2129	-	HEX33033.1			ornithine carbamoyltransferase			ENG01_01300	955	317	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000081.1	1	1718	+							ENG01_01350	1718		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000081.1	1	1718	+	HEX33043.1			phosphoenolpyruvate synthase			ENG01_01350	1718	571	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000031.1	1	1075	+							ENG01_00495	1075		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000031.1	1	1075	+	HEX32876.1			thymidine phosphorylase			ENG01_00495	1075	357	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000031.1	1068	2088	-							ENG01_00500	1021		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000031.1	1068	2088	-	HEX32877.1			hypothetical protein			ENG01_00500	1021	339	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000087.1	1	2088	-							ENG01_01470	2088		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000087.1	1	2088	-	HEX33066.1			LamG domain-containing protein			ENG01_01470	2088	696	partial
gene	pseudogene	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000011.1	392	832	+							ENG01_00155	441		pseudo
CDS	without_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000011.1	392	832	+				serine--tRNA ligase			ENG01_00155	441		pseudo
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000011.1	829	2044	+							ENG01_00160	1216		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000011.1	829	2044	+	HEX32814.1			ATPase			ENG01_00160	1216	405	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	45	503	+							ENG01_01315	459		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	45	503	+	HEX33036.1			hypothetical protein			ENG01_01315	459	152	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	500	1255	+							ENG01_01320	756		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	500	1255	+	HEX33037.1			hypothetical protein			ENG01_01320	756	251	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	1236	1595	-							ENG01_01325	360		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	1236	1595	-	HEX33038.1			hypothetical protein			ENG01_01325	360	119	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	1607	1966	-							ENG01_01330	360		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000078.1	1607	1966	-	HEX33039.1			DUF552 domain-containing protein			ENG01_01330	360	119	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	1	712	+							ENG01_00315	712		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	1	712	+	HEX32841.1			sodium:calcium antiporter			ENG01_00315	712	236	partial
gene	tRNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	750	883	+							ENG01_00320	134		
tRNA		GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	750	883	+				tRNA-Thr			ENG01_00320	74		anticodon=CGT
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	1045	2019	+							ENG01_00325	975		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000020.1	1045	2019	+	HEX32842.1			hypothetical protein			ENG01_00325	975	325	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000027.1	52	1596	+							ENG01_00430	1545		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000027.1	52	1596	+	HEX32863.1			hypothetical protein			ENG01_00430	1545	514	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000027.1	1601	2000	+							ENG01_00435	400		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000027.1	1601	2000	+	HEX32864.1			hypothetical protein			ENG01_00435	400	133	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000008.1	1	378	-							ENG01_00120	378		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000008.1	1	378	-	HEX32807.1			TATA-box-binding protein			ENG01_00120	378	126	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000008.1	365	1975	-							ENG01_00125	1611		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000008.1	365	1975	-	HEX32808.1			hypothetical protein			ENG01_00125	1611	536	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	644	1114	+							ENG01_00815	471		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	644	1114	+	HEX32937.1			hypothetical protein			ENG01_00815	471	156	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	1111	1554	-							ENG01_00820	444		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	1111	1554	-	HEX32938.1			HIT domain-containing protein			ENG01_00820	444	147	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	1581	1930	-							ENG01_00825	350		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000050.1	1581	1930	-	HEX32939.1			hypothetical protein			ENG01_00825	350	115	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	1	208	-							ENG01_01355	208		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	1	208	-	HEX33044.1			hypothetical protein			ENG01_01355	208	69	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	221	478	-							ENG01_01360	258		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	221	478	-	HEX33045.1			prefoldin subunit beta			ENG01_01360	258	85	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	475	621	-							ENG01_01365	147		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	475	621	-	HEX33046.1			DNA-directed RNA polymerase subunit P			ENG01_01365	147	48	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	611	811	-							ENG01_01370	201		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	611	811	-	HEX33047.1			50S ribosomal protein L37ae			ENG01_01370	201	66	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	897	1922	+							ENG01_01375	1026		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000082.1	897	1922	+	HEX33048.1			hypothetical protein			ENG01_01375	1026	342	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000077.1	5	505	+							ENG01_01305	501		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000077.1	5	505	+	HEX33034.1			tRNA (cytidine(56)-2'-O)-methyltransferase			ENG01_01305	501	166	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000077.1	519	1718	+							ENG01_01310	1200		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000077.1	519	1718	+	HEX33035.1			hypothetical protein			ENG01_01310	1200	399	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	253	453	+							ENG01_00255	201		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	253	453	+	HEX32829.1			hypothetical protein			ENG01_00255	201	66	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	450	851	+							ENG01_00260	402		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	450	851	+	HEX32830.1			hypothetical protein			ENG01_00260	402	133	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	848	1351	+							ENG01_00265	504		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	848	1351	+	HEX32831.1			hypothetical protein			ENG01_00265	504	167	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	1348	1653	+							ENG01_00270	306		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	1348	1653	+	HEX32832.1			hypothetical protein			ENG01_00270	306	101	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	1646	1880	+							ENG01_00275	235		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000016.1	1646	1880	+	HEX32833.1			DUF134 domain-containing protein			ENG01_00275	235	78	partial
gene	RNase_P_RNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	6	276	+					rnpB		ENG01_00780	271		
ncRNA	RNase_P_RNA	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	6	276	+				RNase P RNA component	rnpB		ENG01_00780	271		
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	326	1045	+							ENG01_00785	720		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	326	1045	+	HEX32931.1			proteasome assembly chaperone family protein			ENG01_00785	720	239	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	1047	1412	+							ENG01_00790	366		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	1047	1412	+	HEX32932.1			hypothetical protein			ENG01_00790	366	121	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	1406	1690	-							ENG01_00795	285		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000046.1	1406	1690	-	HEX32933.1			hypothetical protein			ENG01_00795	285	94	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000066.1	1	645	+							ENG01_01115	645		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000066.1	1	645	+	HEX32996.1			S-methyl-5-thioribose-1-phosphate isomerase			ENG01_01115	645	214	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000066.1	684	1828	+							ENG01_01120	1145		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000066.1	684	1828	+	HEX32997.1			hypothetical protein			ENG01_01120	1145	382	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000004.1	1	743	-							ENG01_00085	743		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000004.1	1	743	-	HEX32800.1			hypothetical protein			ENG01_00085	743	248	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000004.1	743	1791	-							ENG01_00090	1049		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000004.1	743	1791	-	HEX32801.1			hypothetical protein			ENG01_00090	1049	348	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	1	398	-							ENG01_01475	398		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	1	398	-	HEX33067.1			hypothetical protein			ENG01_01475	398	132	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	517	1047	+							ENG01_01480	531		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	517	1047	+	HEX33068.1			hypothetical protein			ENG01_01480	531	176	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	1030	1782	-							ENG01_01485	753		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000088.1	1030	1782	-	HEX33069.1			IGHMBP2 family helicase			ENG01_01485	753	250	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000070.1	1	863	+							ENG01_01180	863		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000070.1	1	863	+	HEX33009.1			alpha-amylase			ENG01_01180	863	286	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000070.1	846	1772	-							ENG01_01185	927		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000070.1	846	1772	-	HEX33010.1			hypothetical protein			ENG01_01185	927	308	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	74	991	-							ENG01_00165	918		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	74	991	-	HEX32815.1			S-methyl-5-thioribose-1-phosphate isomerase			ENG01_00165	918	305	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	1023	1520	-							ENG01_00170	498		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	1023	1520	-	HEX32816.1			MBL fold metallo-hydrolase			ENG01_00170	498	165	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	1592	1771	+							ENG01_00175	180		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000012.1	1592	1771	+	HEX32817.1			hypothetical protein			ENG01_00175	180	60	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000025.1	1	1756	-							ENG01_00390	1756		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000025.1	1	1756	-	HEX32855.1			DNA-directed RNA polymerase subunit B''			ENG01_00390	1756	584	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000022.1	155	709	-							ENG01_00340	555		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000022.1	155	709	-	HEX32845.1			flavin reductase family protein			ENG01_00340	555	184	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000022.1	748	1755	-							ENG01_00345	1008		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000022.1	748	1755	-	HEX32846.1			thermosome subunit			ENG01_00345	1008	335	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000005.1	1	442	+							ENG01_00095	442		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000005.1	1	442	+	HEX32802.1			class I SAM-dependent methyltransferase			ENG01_00095	442	146	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000005.1	439	1731	+							ENG01_00100	1293		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000005.1	439	1731	+	HEX32803.1			MBL fold metallo-hydrolase			ENG01_00100	1293	431	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	1	518	-					rplV		ENG01_00565	518		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	1	518	-	HEX32889.1			50S ribosomal protein L22	rplV		ENG01_00565	518	172	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	520	900	-							ENG01_00570	381		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	520	900	-	HEX32890.1			30S ribosomal protein S19			ENG01_00570	381	126	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	900	1628	-							ENG01_00575	729		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000035.1	900	1628	-	HEX32891.1			50S ribosomal protein L2			ENG01_00575	729	242	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	1	240	+							ENG01_01380	240		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	1	240	+	HEX33049.1			hypothetical protein			ENG01_01380	240	79	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	272	664	+							ENG01_01385	393		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	272	664	+	HEX33050.1			translation initiation factor IF-5A			ENG01_01385	393	130	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	654	1640	-							ENG01_01390	987		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000083.1	654	1640	-	HEX33051.1			hypothetical protein			ENG01_01390	987	328	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000030.1	114	632	+					thpR		ENG01_00485	519		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000030.1	114	632	+	HEX32874.1			RNA 2',3'-cyclic phosphodiesterase	thpR		ENG01_00485	519	172	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000030.1	629	1707	+							ENG01_00490	1079		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000030.1	629	1707	+	HEX32875.1			DNA topoisomerase I			ENG01_00490	1079	360	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000058.1	1	493	-							ENG01_01000	493		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000058.1	1	493	-	HEX32973.1			hypothetical protein			ENG01_01000	493	164	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000058.1	558	1701	+							ENG01_01005	1144		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000058.1	558	1701	+	HEX32974.1			ribosome biogenesis/translation initiation ATPase RLI			ENG01_01005	1144	381	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000007.1	267	1478	+							ENG01_00110	1212		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000007.1	267	1478	+	HEX32805.1			Glu/Leu/Phe/Val dehydrogenase			ENG01_00110	1212	403	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000007.1	1480	1700	+							ENG01_00115	221		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000007.1	1480	1700	+	HEX32806.1			thiol reductase thioredoxin			ENG01_00115	221	74	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	1	565	-							ENG01_00130	565		partial
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	1	565	-	HEX32809.1			DNA-directed RNA polymerase subunit D			ENG01_00130	565	188	partial
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	519	911	-							ENG01_00135	393		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	519	911	-	HEX32810.1			30S ribosomal protein S11			ENG01_00135	393	130	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	904	1449	-							ENG01_00140	546		
CDS	with_protein	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	904	1449	-	HEX32811.1			30S ribosomal protein S4			ENG01_00140	546	181	
gene	protein_coding	GCA_011044075.1	Primary Assembly	unplaced scaffold		DQZJ01000009.1	1461	1698	-					rpsM		ENG01_00145	238		partial
